timestamp,train acc,train error,val acc,val error,test acc,test error,train time,inference time
12-28-2023_22_52_55,0.9571428571428572,7.6888924,0.9333333333333332,7.726779,0.8666666666666667,7.5247817,3.8947913646698,0.1226193904876709
12-28-2023_23_42_50,0.9571428571428572,7.6915106773376465,0.8666666666666667,7.798188209533691,0.8,7.459487438201904,2.016270399093628,0.11029767990112305
