timestamp,train acc,train error,val acc,val error,test acc,test error,train time,inference time
12-28-2023_22_53_03,0.9428571428571428,7.6895466,0.8666666666666667,7.798188,0.9333333333333332,7.590077,52.9172956943512,0.1037087440490722
12-28-2023_23_42_54,0.9,7.690202236175537,0.8,7.726780414581299,0.8666666666666667,7.524781703948975,18.469300508499146,0.13012480735778809
